block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

2	149	2	1	0	C	1	1	982	1	Ⴁ	cut_ieuw.wav
2	150	4	4	2	I	2	0	820	1	Ⴂ	cut_nk.wav
2	151	1	2	0	C	1	1	652	1	Ⴥ	cut_ooi.wav
2	152	3	4	2	I	2	0	1032	1	Ⴟ	cut_nk.wav
2	153	4	4	2	I	2	0	1081	1	Ⴂ	cut_nk.wav
2	154	3	3	2	I	1	0	830	1	Ⴟ	cut_eeuw.wav
2	155	1	2	0	C	1	1	871	1	Ⴥ	cut_ooi.wav
2	156	2	2	1	C	2	1	1133	1	Ⴁ	cut_ooi.wav
2	157	3	4	2	I	2	0	906	0	Ⴟ	cut_nk.wav
2	158	1	1	1	C	2	1	1079	1	Ⴥ	cut_ieuw.wav
2	159	2	1	0	C	1	1	1088	1	Ⴁ	cut_ieuw.wav
2	160	4	3	2	I	1	0	1393	1	Ⴂ	cut_eeuw.wav
2	161	1	2	0	C	1	1	1046	1	Ⴥ	cut_ooi.wav
2	162	2	2	1	C	2	1	558	1	Ⴁ	cut_ooi.wav
2	163	4	4	2	I	2	0	702	1	Ⴂ	cut_nk.wav
2	164	3	3	2	I	1	0	1089	1	Ⴟ	cut_eeuw.wav
2	165	4	3	2	I	1	0	1091	0	Ⴂ	cut_eeuw.wav
2	166	2	1	0	C	1	1	817	1	Ⴁ	cut_ieuw.wav
2	167	1	1	1	C	1	0	730	0	Ⴥ	cut_ieuw.wav
2	168	3	4	2	I	2	0	1041	1	Ⴟ	cut_nk.wav
2	169	1	2	0	C	1	1	900	1	Ⴥ	cut_ooi.wav
2	170	2	2	1	C	2	1	695	1	Ⴁ	cut_ooi.wav
2	171	4	3	2	I	2	0	859	0	Ⴂ	cut_eeuw.wav
2	172	3	4	2	I	2	0	930	1	Ⴟ	cut_nk.wav
2	173	2	1	0	C	1	1	1148	1	Ⴁ	cut_ieuw.wav
2	174	3	3	2	I	1	0	1092	1	Ⴟ	cut_eeuw.wav
2	175	4	4	2	I	2	0	666	0	Ⴂ	cut_nk.wav
2	176	1	1	1	C	2	1	1242	1	Ⴥ	cut_ieuw.wav
2	177	2	1	0	C	1	1	1017	1	Ⴁ	cut_ieuw.wav
2	178	3	4	2	I	2	0	771	0	Ⴟ	cut_nk.wav
2	179	4	3	2	I	1	0	1477	1	Ⴂ	cut_eeuw.wav
2	180	1	2	0	C	1	1	854	1	Ⴥ	cut_ooi.wav
2	181	4	4	2	I	2	0	816	0	Ⴂ	cut_nk.wav
2	182	1	1	1	C	2	1	956	1	Ⴥ	cut_ieuw.wav
2	183	3	3	2	I	2	0	671	0	Ⴟ	cut_eeuw.wav
2	184	2	2	1	C	1	0	804	0	Ⴁ	cut_ooi.wav
2	185	3	4	2	I	2	0	706	0	Ⴟ	cut_nk.wav
2	186	4	3	2	I	1	0	663	0	Ⴂ	cut_eeuw.wav
2	187	2	2	1	C	2	1	559	1	Ⴁ	cut_ooi.wav
2	188	1	2	0	C	1	1	860	1	Ⴥ	cut_ooi.wav
2	189	2	1	0	C	1	1	944	1	Ⴁ	cut_ieuw.wav
2	190	4	4	2	I	2	0	740	0	Ⴂ	cut_nk.wav
2	191	3	3	2	I	1	0	1000	0	Ⴟ	cut_eeuw.wav
2	192	1	1	1	C	2	1	1099	1	Ⴥ	cut_ieuw.wav
2	193	2	2	1	C	2	1	1022	1	Ⴁ	cut_ooi.wav
2	194	4	3	2	I	2	0	1176	0	Ⴂ	cut_eeuw.wav
2	195	1	1	1	C	2	1	1162	1	Ⴥ	cut_ieuw.wav
2	196	3	4	2	I	2	0	1050	0	Ⴟ	cut_nk.wav
2	197	4	4	2	I	2	0	724	1	Ⴂ	cut_nk.wav
2	198	2	1	0	C	1	1	1318	1	Ⴁ	cut_ieuw.wav
2	199	3	3	2	I	1	0	1390	1	Ⴟ	cut_eeuw.wav
2	200	1	2	0	C	1	1	1494	1	Ⴥ	cut_ooi.wav
