block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	56	1	1	1	C	2	1	1926	1	Ⴕ	cut_h_stereo_44KHz.wav
1	57	3	3	2	I	2	0	1506	1	Ⴉ	cut_g_stereo_44KHz.wav
1	58	4	4	2	I	0	0	0	0	Ⴔ	cut_w_stereo_44KHz.wav
1	59	1	2	0	C	1	1	1218	1	Ⴕ	cut_l_stereo_44KHz.wav
1	60	2	1	0	C	1	1	1331	1	Ⴖ	cut_h_stereo_44KHz.wav
1	61	3	4	2	I	1	0	1481	1	Ⴉ	cut_w_stereo_44KHz.wav
1	62	1	1	1	C	2	1	1534	1	Ⴕ	cut_h_stereo_44KHz.wav
1	63	4	3	2	I	2	0	1599	1	Ⴔ	cut_g_stereo_44KHz.wav
1	64	2	2	1	C	2	1	1396	1	Ⴖ	cut_l_stereo_44KHz.wav
1	65	1	1	1	C	2	1	1011	1	Ⴕ	cut_h_stereo_44KHz.wav
1	66	3	4	2	I	1	0	1232	0	Ⴉ	cut_w_stereo_44KHz.wav
1	67	2	2	1	C	2	1	1274	1	Ⴖ	cut_l_stereo_44KHz.wav
